20.89173262928339	0.000015754472049379188
20.850451684657664	0.000015669825966912184
20.773345667949084	0.000015525934975440333
19.97766557412777	0.000013744891337628778
19.721319090984903	0.000013374644545397679
19.436954202947682	0.000012589253054674518
19.263017043657825	0.00001210812485817926
19.10359990955776	0.000011641090076996327
18.823698478747993	0.000010938917458625387
18.680879611624135	0.000010559757248265054
18.544890614797342	0.000010208041059274117
18.416684479453274	9.82661044518843e-6
18.26777649021633	9.403068717929694e-6
18.164266855499033	9.191742689630684e-6
18.001451116440055	8.865930930356322e-6
17.67081369005552	8.27660693133896e-6
17.468537873154762	7.593053455364967e-6
17.291531621988092	7.038822641010871e-6
17.203446503617304	6.711120238116026e-6
17.10847972761958	6.086824054493182e-6
16.98619413882004	5.4413345819747866e-6
16.941134086415115	5.093914786235888e-6
16.93462606108215	4.7047016704077764e-6
16.95489079990555	4.412118237955257e-6
17.039684505288978	3.927087841018157e-6
17.091072084439443	3.5773180476777186e-6
17.385188512979138	2.966276162350727e-6
17.4371075023808	2.8763812414322055e-6
17.8303658731832	2.352027760767597e-6
18.00915598441857	2.1999043311122844e-6
18.26777649021633	2.0104866445298986e-6
18.677572928434277	1.7157547137742035e-6
18.982455702567492	1.5463046253676223e-6
19.10359990955776	1.4876494503512203e-6
19.409429641851304	1.3507565563470002e-6
19.65042438507981	1.2537341805460502e-6
19.97766557412777	1.1559761162533564e-6
20.246325215813098	1.0823286957999087e-6
20.496787880683048	1.0165931464423132e-6
20.89173262928339	9.231163068423891e-7
21.128345396585107	8.689732661894461e-7
21.333275737989037	8.242483335856345e-7
21.847602635462465	7.287793779574108e-7
22.04033007804926	6.964418332826055e-7
22.20620172606607	6.683443456266978e-7
22.84721733673523	5.773122108965905e-7
22.987930962607255	5.577536983149451e-7
23.10154390456792	5.41928497898696e-7
23.892568385728747	4.5279089675373543e-7
23.951186939965314	4.444803728504469e-7
23.98656754122279	4.3939275301902944e-7
24.1350049416872	4.1909049497648687e-7
24.360833580586018	3.902239184853815e-7
24.64874662227292	3.5628299145248676e-7
24.77715174590754	3.425657051447935e-7
24.985377000236607	3.212378106316392e-7
25.33071206715662	2.888717100030466e-7
25.63462535662683	2.6415520249706267e-7
26.04537403334522	2.3423279555297246e-7
26.128557356590154	2.2879952805693064e-7
26.500636901988607	2.0292707856468647e-7
26.707978876533225	1.8991428110091172e-7
27.324042760297605	1.5653652972153994e-7
27.35107209480087	1.5469895473506532e-7
27.361164147798853	1.539925902857364e-7
27.384603402545036	1.5239856416545835e-7
27.845584385117675	1.248655152721294e-7
28.050608938646164	1.1449385027887103e-7
28.343189643430865	1.0124006978279173e-7
28.57422637527532	9.197836225808765e-8
28.771860267818532	8.478156357197591e-8
28.850531890077633	8.209082801033226e-8
29.03295305572801	7.618315439477026e-8
29.139404291609736	7.295867647516006e-8
29.36781539201934	6.655880813969339e-8
29.513384960318138	6.280303139722554e-8
29.88159740220549	5.4268958278488585e-8
29.91691036388755	5.396935749228052e-8
30.573578971136335	4.871475725576297e-8
31.248799312600653	4.3939238191546856e-8
31.676508972254982	5.063548704331051e-8
31.870653776155667	5.396935749228052e-8
31.955927185029733	5.550027078431925e-8
32.11810120772396	5.8529129331328014e-8
32.1907373178328	5.993669281494846e-8
32.38039008116298	6.37557544212213e-8
32.51303962776197	6.655880813969339e-8
32.56394261387566	6.766825733268946e-8
32.67855614730685	7.023774446377123e-8
32.837134127371094	7.391797935257886e-8
33.01356373076949	7.825742728508838e-8
33.16154631892856	8.209082801033226e-8
33.418037931913574	8.911851138423608e-8
33.46738785385758	9.05371965255628e-8
33.54304520017981	9.277614057467116e-8
33.81547795090919	1.0124006978279173e-7
33.92344675373421	1.0479021240774553e-7
34.17373004287159	1.1359320582434569e-7
34.38116693044011	1.2136751431102787e-7
34.56330789378381	1.248655152721294e-7
35.02966154916354	1.4020476407528688e-7
35.413855295340795	1.539925902857364e-7
35.52587135111483	1.5833725883084263e-7
35.737297992303205	1.670029531942972e-7
36.709812567331944	1.8991428110091172e-7
37.02870876576846	1.9833697953506583e-7
37.37242149088268	2.08037188448988e-7
38.238991015452484	2.3423279555297246e-7
38.632707316668295	2.472893499911527e-7
39.00111050445704	2.6013137745126586e-7
39.082358391868325	2.6327912773661375e-7
39.4311707234205	2.77094712265769e-7
39.706829918103516	2.888717100030466e-7
39.96673356727921	3.0086045220572303e-7
40.328216273392094	3.0755055761710043e-7
40.87051329603196	3.1798275290314366e-7
41.03252765352615	3.2081159110275375e-7
41.54626951241553	3.299114711335672e-7
42.53346596521556	3.4824994805637537e-7
42.7405210600814	3.52152944572808e-7
42.81248864945932	3.534803579511075e-7
42.95618774016242	3.5628299145248676e-7
44.0964575467769	3.795728530334865e-7
44.69606986351702	3.9273808317294146e-7
45.416948891210794	4.0765106439007643e-7
46.195127101426195	4.1585514064209906e-7
46.741071747024584	4.1767000155750275e-7
47.21256477829364	4.19214162118657e-7
48.51094405601005	4.240686165931265e-7
48.879661653256704	4.2529050943357267e-7
49.195972289624066	4.2632768527895034e-7
50.95263201020429	4.328589341763002e-7
51.11610055216472	4.334018029931964e-7
51.253606027528825	4.339140788572419e-7
52.23345074266841	4.3939275301902944e-7
53.29335094742365	4.456958270806749e-7
53.4548654242767	4.471456681514777e-7
53.707925014837485	4.4922910186931566e-7
55.900612909661675	4.6601260832851856e-7
