"mass","coupling"
0.00367,6.793362922235857e-6
0.0040242217470890925,6.309573444801942e-6
0.004581999614716829,5.623413251903491e-6
0.00462,5.580633589536751e-6
0.005577917377929858,5.011872336272736e-6
0.005810000000000001,4.8860750348364946e-6
0.006320196389804923,4.466835921509634e-6
0.006979178195103764,3.981071705534985e-6
0.00732,3.754046783102865e-6
0.00760688445934599,3.5481338923357606e-6
0.00820109162608405,3.162277660168379e-6
0.008795297048487504,2.8183829312644606e-6
0.00921,2.6026170594333798e-6
0.009284120647252876,2.511886431509582e-6
0.009529478359396664,2.238721138568347e-6
0.009774836306154784,1.995262314968883e-6
0.010020194373926337,1.778279410038923e-6
0.010265552219958278,1.5848931924611175e-6
0.010510909670732317,1.4125375446227556e-6
0.01075626773306861,1.2589254117941712e-6
0.011001626074757732,1.1220184543019654e-6
0.011246983451552865,1.e-6
0.01149234148325242,8.912509381337476e-7
0.0116,8.480362389576611e-7
0.011666296162760244,7.943282347242822e-7
0.011784425317746915,7.079457843841401e-7
0.011902554307162071,6.309573444801943e-7
0.012020683401828566,5.623413251903491e-7
0.012138812438364968,5.011872336272736e-7
0.012256941521472966,4.466835921509635e-7
0.012375070578082436,3.9810717055349856e-7
0.012493199684595526,3.548133892335761e-7
0.012611328856589367,3.1622776601683797e-7
0.012729457798221828,2.8183829312644613e-7
0.012847586805328982,2.511886431509583e-7
0.012965715824649235,2.238721138568347e-7
0.013083845104006647,1.995262314968883e-7
0.013201973969112026,1.7782794100389227e-7
0.013320103190963807,1.5848931924611173e-7
0.013438232105326773,1.4125375446227555e-7
0.013556361046507336,1.2589254117941717e-7
0.013674490260048954,1.1220184543019653e-7
0.013792618937093416,1.0000000000000001e-7
0.013910748419046354,8.912509381337478e-8
0.014028877303549011,7.943282347242822e-8
0.014147006452838192,7.079457843841401e-8
0.014265135328863759,6.309573444801943e-8
0.014383264507598007,5.623413251903491e-8
0.014501393567121948,5.011872336272734e-8
0.0146,4.5547480292445475e-8
0.014682411123982202,4.4668359215096346e-8
0.015181070548455593,3.9810717055349855e-8
0.015679729986467078,3.5481338923357604e-8
0.016178389395100284,3.162277660168379e-8
0.01667704879390757,2.8183829312644607e-8
0.017175708201038028,2.5118864315095824e-8
0.017674367600486716,2.2387211385683464e-8
0.018173026997252324,1.995262314968883e-8
0.01838,1.903685796068681e-8
0.0191305789536769,1.7782794100389225e-8
0.02041374902464907,1.5848931924611176e-8
0.02169691903325284,1.4125375446227554e-8
0.02298008901718641,1.2589254117941717e-8
0.02314,1.2414340618079808e-8
0.026034300721464204,1.1220184543019652e-8
0.02913,1.0075642367819399e-8
0.03667,1.0169162435489668e-8
0.043011852588526384,1.1220184543019652e-8
0.04616,1.1793565572241764e-8
0.049018931620996894,1.1220184543019652e-8
0.055732462370893285,9.999999999999999e-9
0.05811000000000001,9.60771748402786e-9
0.06278975612000187,8.912509381337478e-9
0.07003554270718122,7.943282347242822e-9
0.07316,7.564695927034915e-9
0.08229210530032649,7.079457843841403e-9
0.0921,6.6038840135388276e-9
0.09887584485805119,6.309573444801944e-9
0.11595,5.636399954403237e-9
0.11648573324818758,5.623413251903491e-9
0.14399288468151697,5.011872336272735e-9
0.14597000000000002,4.971650830277145e-9
0.15811179040952839,4.466835921509635e-9
0.17119386965313085,3.9810717055349855e-9
0.18377,3.564414457346891e-9
0.1840499267638467,3.5481338923357603e-9
0.19128791690909774,3.162277660168379e-9
0.19852590654018434,2.8183829312644605e-9
0.20576389585273547,2.5118864315095824e-9
0.21300188500973485,2.238721138568347e-9
0.22023987413898796,1.9952623149688828e-9
0.2274778633410411,1.7782794100389226e-9
0.23135,1.6734384670535634e-9
0.23369317259068836,1.5848931924611175e-9
0.23873197266336077,1.4125375446227555e-9
0.24225,1.3043560677444074e-9
0.24352160768205608,1.2589254117941712e-9
0.24773484521603914,1.1220184543019653e-9
0.25194808313720274,1.e-9
0.25367,9.54798919264555e-10
0.25536063997808583,8.912509381337476e-10
0.25821979321972405,7.943282347242821e-10
0.2610789466966429,7.079457843841402e-10
0.26393810039072974,6.309573444801942e-10
0.26563,5.898769526205073e-10
0.2661008739972024,5.623413251903491e-10
0.2672542656294743,5.011872336272735e-10
0.2684076573512725,4.466835921509634e-10
0.2695610491493302,3.9810717055349864e-10
0.2707144410196595,3.5481338923357605e-10
0.27186783295471517,3.1622776601683795e-10
0.2730212249456141,2.8183829312644613e-10
0.274174616990453,2.511886431509582e-10
0.2753280090842985,2.2387211385683467e-10
0.27648140121439846,1.995262314968883e-10
0.27763479338107055,1.778279410038923e-10
0.27815,1.6905207539834536e-10
0.27898352694857714,1.5848931924611176e-10
0.2804899594591383,1.4125375446227556e-10
0.2819963920082048,1.2589254117941708e-10
0.2835028245830647,1.1220184543019651e-10
0.28462,1.0308563587377529e-10
0.28514505766987963,1.1220184543019651e-10
0.2858530610519907,1.258925411794171e-10
0.28656106442043855,1.4125375446227558e-10
0.28726906776450534,1.5848931924611176e-10
0.2879770710827309,1.778279410038923e-10
0.28868507437459995,1.995262314968883e-10
0.28939307763350974,2.2387211385683467e-10
0.29010108085492153,2.511886431509582e-10
0.2908090840375948,2.8183829312644613e-10
0.29125,3.03022206280046e-10
0.29211129342503467,3.1622776601683795e-10
0.2943944371316667,3.5481338923357605e-10
0.2966775806290922,3.9810717055349864e-10
0.2989607238871397,4.466835921509634e-10
0.30124386687412036,5.011872336272736e-10
0.30352700955745854,5.623413251903491e-10
0.30498,6.05551656713771e-10
0.30679942759525547,6.309573444801945e-10
0.31180334487764116,7.079457843841402e-10
